method,image_idx,n_out
advanced,26697,19
advanced,26698,64
advanced,26699,40
advanced,26700,23
advanced,26701,41
advanced,26702,34
advanced,26703,20
advanced,26704,38
advanced,26705,39
advanced,26706,21
advanced,26707,27
advanced,26708,66
advanced,26709,18
advanced,26710,33
advanced,26711,18
advanced,26712,55
advanced,26713,31
advanced,26714,35
advanced,26715,23
advanced,26716,22
advanced,26717,37
advanced,26718,44
advanced,26719,44
advanced,26720,47
advanced,26721,28
advanced,26722,8
advanced,26723,47
advanced,26724,43
advanced,26725,19
advanced,26726,28
advanced,26727,26
advanced,26728,40
advanced,26729,42
advanced,26730,58
advanced,26731,55
advanced,26732,40
advanced,26733,23
advanced,26734,29
advanced,26735,22
advanced,26736,30
advanced,26737,17
advanced,26738,22
advanced,26739,27
advanced,26740,52
advanced,26741,61
advanced,26742,56
advanced,26743,38
advanced,26744,38
advanced,26745,47
advanced,26746,31
advanced,26747,17
advanced,26748,24
advanced,26749,57
advanced,26750,13
advanced,26751,27
advanced,26752,62
advanced,26753,32
advanced,26754,36
advanced,26755,20
advanced,26756,23
advanced,26757,42
advanced,26758,24
advanced,26759,25
advanced,26760,35
advanced,26761,20
advanced,26762,21
advanced,26763,41
advanced,26764,48
advanced,26765,26
advanced,26766,23
advanced,26767,14
advanced,26768,49
advanced,26769,46
advanced,26770,34
advanced,26771,42
advanced,26772,49
advanced,26773,49
advanced,26774,39
advanced,26775,17
advanced,26776,32
advanced,26777,50
advanced,26778,58
advanced,26779,39
advanced,26780,40
advanced,26781,48
advanced,26782,21
advanced,26783,27
advanced,26784,30
advanced,26785,63
advanced,26786,25
advanced,26787,30
advanced,26788,32
advanced,26789,14
advanced,26790,22
advanced,26791,30
advanced,26792,37
advanced,26793,36
advanced,26794,33
advanced,26795,13
advanced,26796,17
advanced,26797,20
advanced,26798,35
advanced,26799,19
advanced,26800,26
advanced,26801,25
advanced,26802,61
advanced,26803,20
advanced,26804,26
advanced,26805,38
advanced,26806,37
advanced,26807,34
advanced,26808,23
advanced,26809,36
advanced,26810,28
advanced,26811,35
advanced,26812,9
advanced,26813,16
advanced,26814,16
advanced,26815,31
advanced,26816,21
advanced,26817,64
advanced,26818,30
advanced,26819,82
advanced,26820,53
advanced,26821,26
advanced,26822,50
advanced,26823,34
advanced,26824,19
advanced,26825,33
advanced,26826,44
advanced,26827,39
advanced,26828,48
advanced,26829,53
advanced,26830,32
advanced,26831,29
advanced,26832,35
advanced,26833,14
advanced,26834,29
advanced,26835,29
advanced,26836,44
advanced,26837,10
advanced,26838,43
advanced,26839,56
advanced,26840,23
advanced,26841,16
advanced,26842,47
advanced,26843,46
advanced,26844,16
advanced,26845,29
advanced,26846,39
advanced,26847,40
advanced,26848,28
advanced,26849,47
advanced,26850,32
advanced,26851,53
advanced,26852,25
advanced,26853,29
advanced,26854,30
advanced,26855,59
advanced,26856,34
advanced,26857,45
advanced,26858,43
advanced,26859,49
advanced,26860,14
advanced,26861,19
advanced,26862,33
advanced,26863,36
advanced,26864,29
advanced,26865,44
advanced,26866,22
advanced,26867,33
advanced,26868,16
advanced,26869,36
advanced,26870,19
advanced,26871,26
advanced,26872,36
advanced,26873,46
advanced,26874,20
advanced,26875,54
advanced,26876,28
advanced,26877,32
advanced,26878,20
advanced,26879,37
advanced,26880,37
advanced,26881,23
advanced,26882,30
advanced,26883,75
advanced,26884,45
advanced,26885,87
advanced,26886,33
advanced,26887,48
advanced,26888,18
advanced,26889,40
advanced,26890,16
advanced,26891,24
advanced,26892,35
advanced,26893,34
advanced,26894,11
advanced,26895,51
advanced,26896,32
advanced,26897,32
advanced,26898,38
advanced,26899,31
advanced,26900,60
advanced,26901,22
advanced,26902,22
advanced,26903,32
advanced,26904,26
advanced,26905,12
advanced,26906,38
advanced,26907,29
advanced,26908,35
advanced,26909,56
advanced,26910,32
advanced,26911,52
advanced,26912,35
advanced,26913,51
advanced,26914,30
advanced,26915,37
advanced,26916,47
advanced,26917,45
advanced,26918,55
advanced,26919,45
advanced,26920,19
advanced,26921,80
advanced,26922,29
advanced,26923,43
advanced,26924,21
advanced,26925,28
advanced,26926,29
advanced,26927,53
advanced,26928,23
advanced,26929,53
advanced,26930,22
advanced,26931,23
advanced,26932,77
advanced,26933,51
advanced,26934,25
advanced,26935,53
advanced,26936,28
advanced,26937,35
advanced,26938,56
advanced,26939,33
advanced,26940,54
advanced,26941,24
advanced,26942,74
advanced,26943,39
advanced,26944,23
advanced,26945,50
advanced,26946,23
advanced,26947,29
advanced,26948,30
advanced,26949,46
advanced,26950,42
advanced,26951,57
advanced,26952,28
advanced,26953,25
advanced,26954,49
advanced,26955,25
advanced,26956,28
advanced,26957,53
advanced,26958,33
advanced,26959,27
advanced,26960,20
advanced,26961,46
advanced,26962,50
advanced,26963,27
advanced,26964,23
advanced,26965,39
advanced,26966,44
advanced,26967,31
advanced,26968,33
advanced,26969,37
advanced,26970,28
advanced,26971,27
advanced,26972,35
advanced,26973,30
advanced,26974,71
advanced,26975,22
advanced,26976,34
advanced,26977,33
advanced,26978,54
advanced,26979,18
advanced,26980,61
advanced,26981,40
advanced,26982,42
advanced,26983,25
advanced,26984,28
advanced,26985,27
advanced,26986,39
advanced,26987,16
advanced,26988,23
advanced,26989,25
advanced,26990,22
advanced,26991,25
advanced,26992,56
advanced,26993,54
advanced,26994,10
advanced,26995,18
advanced,26996,43
advanced,26997,30
advanced,26998,26
advanced,26999,23
advanced,27000,14
advanced,27001,44
advanced,27002,51
advanced,27003,22
advanced,27004,30
advanced,27005,34
advanced,27006,47
advanced,27007,64
advanced,27008,30
advanced,27009,39
advanced,27010,42
advanced,27011,38
advanced,27012,34
advanced,27013,23
advanced,27014,24
advanced,27015,29
advanced,27016,24
advanced,27017,43
advanced,27018,45
advanced,27019,35
advanced,27020,43
advanced,27021,41
advanced,27022,21
advanced,27023,50
advanced,27024,45
advanced,27025,7
advanced,27026,47
advanced,27027,40
advanced,27028,28
advanced,27029,46
advanced,27030,36
advanced,27031,55
advanced,27032,34
advanced,27033,33
advanced,27034,31
advanced,27035,39
advanced,27036,51
advanced,27037,72
advanced,27038,36
advanced,27039,23
advanced,27040,37
advanced,27041,17
advanced,27042,64
advanced,27043,55
advanced,27044,20
advanced,27045,32
advanced,27046,48
advanced,27047,19
advanced,27048,43
advanced,27049,22
advanced,27050,15
advanced,27051,26
advanced,27052,35
advanced,27053,28
advanced,27054,42
advanced,27055,28
advanced,27056,16
advanced,27057,30
advanced,27058,17
advanced,27059,34
advanced,27060,26
advanced,27061,26
advanced,27062,39
advanced,27063,60
advanced,27064,52
advanced,27065,42
advanced,27066,32
advanced,27067,22
advanced,27068,54
advanced,27069,43
advanced,27070,74
advanced,27071,17
advanced,27072,38
advanced,27073,25
advanced,27074,27
advanced,27075,17
advanced,27076,40
advanced,27077,42
advanced,27078,17
advanced,27079,21
advanced,27080,41
advanced,27081,32
advanced,27082,26
advanced,27083,62
advanced,27084,24
advanced,27085,35
advanced,27086,35
advanced,27087,46
advanced,27088,38
advanced,27089,42
advanced,27090,40
advanced,27091,45
advanced,27092,44
advanced,27093,19
advanced,27094,42
advanced,27095,23
advanced,27096,17
advanced,27097,22
advanced,27098,24
advanced,27099,35
advanced,27100,23
advanced,27101,43
advanced,27102,77
advanced,27103,34
advanced,27104,41
advanced,27105,18
advanced,27106,12
advanced,27107,44
advanced,27108,25
advanced,27109,39
advanced,27110,16
advanced,27111,49
advanced,27112,18
advanced,27113,36
advanced,27114,12
advanced,27115,39
advanced,27116,32
advanced,27117,54
advanced,27118,30
advanced,27119,46
advanced,27120,32
advanced,27121,22
advanced,27122,78
advanced,27123,24
advanced,27124,32
advanced,27125,106
advanced,27126,70
advanced,27127,34
advanced,27128,35
advanced,27129,19
advanced,27130,26
advanced,27131,62
advanced,27132,23
advanced,27133,38
advanced,27134,42
advanced,27135,22
advanced,27136,40
advanced,27137,51
advanced,27138,10
advanced,27139,34
advanced,27140,35
advanced,27141,47
advanced,27142,66
advanced,27143,30
advanced,27144,49
advanced,27145,23
advanced,27146,21
advanced,27147,28
advanced,27148,31
advanced,27149,38
advanced,27150,13
advanced,27151,32
advanced,27152,22
advanced,27153,50
advanced,27154,39
advanced,27155,63
advanced,27156,38
advanced,27157,26
advanced,27158,24
advanced,27159,21
advanced,27160,46
advanced,27161,64
advanced,27162,36
advanced,27163,49
advanced,27164,35
advanced,27165,15
advanced,27166,24
advanced,27167,35
advanced,27168,16
advanced,27169,29
advanced,27170,29
advanced,27171,30
advanced,27172,20
advanced,27173,29
advanced,27174,54
advanced,27175,33
advanced,27176,42
advanced,27177,59
advanced,27178,33
advanced,27179,33
advanced,27180,66
advanced,27181,28
advanced,27182,25
advanced,27183,40
advanced,27184,42
advanced,27185,31
advanced,27186,25
advanced,27187,58
advanced,27188,32
advanced,27189,43
advanced,27190,32
advanced,27191,26
advanced,27192,25
advanced,27193,9
advanced,27194,47
advanced,27195,29
advanced,27196,18
advanced,27197,24
advanced,27198,56
advanced,27199,19
advanced,27200,97
advanced,27201,24
advanced,27202,51
advanced,27203,38
advanced,27204,50
advanced,27205,21
advanced,27206,41
advanced,27207,57
advanced,27208,19
advanced,27209,28
advanced,27210,40
advanced,27211,58
advanced,27212,17
advanced,27213,26
advanced,27214,35
advanced,27215,60
advanced,27216,44
advanced,27217,21
advanced,27218,32
advanced,27219,28
advanced,27220,22
advanced,27221,63
advanced,27222,26
advanced,27223,39
advanced,27224,16
advanced,27225,38
advanced,27226,40
advanced,27227,34
advanced,27228,33
advanced,27229,42
advanced,27230,48
advanced,27231,56
advanced,27232,40
advanced,27233,43
advanced,27234,51
advanced,27235,10
advanced,27236,25
advanced,27237,44
advanced,27238,22
advanced,27239,35
advanced,27240,47
advanced,27241,52
advanced,27242,41
advanced,27243,89
advanced,27244,22
advanced,27245,32
advanced,27246,19
advanced,27247,21
advanced,27248,26
advanced,27249,39
advanced,27250,46
advanced,27251,13
advanced,27252,36
advanced,27253,12
advanced,27254,36
advanced,27255,20
advanced,27256,34
advanced,27257,15
advanced,27258,10
advanced,27259,25
advanced,27260,64
advanced,27261,25
advanced,27262,43
advanced,27263,13
advanced,27264,26
advanced,27265,34
advanced,27266,37
advanced,27267,51
advanced,27268,61
advanced,27269,28
advanced,27270,31
advanced,27271,37
advanced,27272,18
advanced,27273,41
advanced,27274,43
advanced,27275,10
advanced,27276,40
advanced,27277,63
advanced,27278,38
advanced,27279,25
advanced,27280,61
advanced,27281,23
advanced,27282,49
advanced,27283,28
advanced,27284,32
advanced,27285,42
advanced,27286,19
advanced,27287,29
advanced,27288,26
advanced,27289,35
advanced,27290,45
advanced,27291,51
advanced,27292,30
advanced,27293,55
advanced,27294,45
advanced,27295,52
advanced,27296,34
advanced,27297,19
advanced,27298,72
advanced,27299,28
advanced,27300,13
advanced,27301,31
advanced,27302,36
advanced,27303,25
advanced,27304,56
advanced,27305,15
advanced,27306,29
advanced,27307,22
advanced,27308,37
advanced,27309,45
advanced,27310,21
advanced,27311,19
advanced,27312,47
advanced,27313,32
advanced,27314,35
advanced,27315,39
advanced,27316,34
advanced,27317,33
advanced,27318,20
advanced,27319,55
advanced,27320,41
advanced,27321,66
advanced,27322,32
advanced,27323,29
advanced,27324,37
advanced,27325,34
advanced,27326,49
advanced,27327,29
advanced,27328,14
advanced,27329,12
advanced,27330,44
advanced,27331,31
advanced,27332,38
advanced,27333,46
advanced,27334,39
advanced,27335,33
advanced,27336,30
advanced,27337,44
advanced,27338,30
advanced,27339,34
advanced,27340,34
advanced,27341,45
advanced,27342,15
advanced,27343,33
advanced,27344,24
advanced,27345,41
advanced,27346,31
advanced,27347,58
advanced,27348,34
advanced,27349,19
advanced,27350,51
advanced,27351,63
advanced,27352,44
advanced,27353,54
advanced,27354,34
advanced,27355,22
advanced,27356,32
advanced,27357,31
advanced,27358,32
advanced,27359,19
advanced,27360,44
advanced,27361,11
advanced,27362,32
advanced,27363,42
advanced,27364,27
advanced,27365,34
advanced,27366,38
advanced,27367,17
advanced,27368,93
advanced,27369,52
advanced,27370,74
advanced,27371,14
advanced,27372,27
advanced,27373,77
advanced,27374,51
advanced,27375,49
advanced,27376,38
advanced,27377,47
advanced,27378,40
advanced,27379,26
advanced,27380,43
advanced,27381,36
advanced,27382,49
advanced,27383,35
advanced,27384,29
advanced,27385,28
advanced,27386,34
advanced,27387,31
advanced,27388,47
advanced,27389,32
advanced,27390,40
advanced,27391,34
advanced,27392,29
advanced,27393,30
advanced,27394,27
advanced,27395,63
advanced,27396,36
advanced,27397,26
advanced,27398,22
advanced,27399,14
advanced,27400,33
advanced,27401,11
advanced,27402,41
advanced,27403,29
advanced,27404,36
advanced,27405,7
advanced,27406,39
advanced,27407,47
advanced,27408,45
advanced,27409,27
advanced,27410,30
advanced,27411,31
advanced,27412,34
advanced,27413,64
advanced,27414,47
advanced,27415,28
advanced,27416,19
advanced,27417,28
advanced,27418,42
advanced,27419,32
advanced,27420,11
advanced,27421,32
advanced,27422,24
advanced,27423,34
advanced,27424,45
advanced,27425,34
advanced,27426,25
advanced,27427,26
advanced,27428,37
advanced,27429,25
advanced,27430,40
advanced,27431,29
advanced,27432,59
advanced,27433,34
advanced,27434,37
advanced,27435,38
advanced,27436,55
advanced,27437,64
advanced,27438,46
advanced,27439,22
advanced,27440,30
advanced,27441,54
advanced,27442,42
advanced,27443,28
advanced,27444,18
advanced,27445,9
advanced,27446,31
advanced,27447,27
advanced,27448,23
advanced,27449,40
advanced,27450,25
advanced,27451,27
advanced,27452,64
advanced,27453,30
advanced,27454,38
advanced,27455,20
advanced,27456,48
advanced,27457,29
advanced,27458,22
advanced,27459,31
advanced,27460,58
advanced,27461,28
advanced,27462,26
advanced,27463,59
advanced,27464,56
advanced,27465,21
advanced,27466,24
advanced,27467,44
advanced,27468,41
advanced,27469,47
advanced,27470,25
advanced,27471,51
advanced,27472,34
advanced,27473,30
advanced,27474,38
advanced,27475,13
advanced,27476,29
advanced,27477,19
advanced,27478,13
advanced,27479,43
advanced,27480,23
advanced,27481,32
advanced,27482,13
advanced,27483,27
advanced,27484,21
advanced,27485,37
advanced,27486,39
advanced,27487,29
advanced,27488,26
advanced,27489,27
advanced,27490,16
advanced,27491,38
advanced,27492,46
advanced,27493,66
advanced,27494,45
advanced,27495,38
advanced,27496,25
advanced,27497,29
advanced,27498,27
advanced,27499,16
advanced,27500,44
advanced,27501,17
advanced,27502,32
advanced,27503,21
advanced,27504,31
advanced,27505,65
advanced,27506,35
advanced,27507,32
advanced,27508,43
advanced,27509,39
advanced,27510,37
advanced,27511,35
advanced,27512,53
advanced,27513,27
advanced,27514,28
advanced,27515,28
advanced,27516,30
advanced,27517,40
advanced,27518,22
advanced,27519,60
advanced,27520,39
advanced,27521,21
advanced,27522,31
advanced,27523,44
advanced,27524,18
advanced,27525,31
advanced,27526,40
advanced,27527,23
advanced,27528,34
advanced,27529,30
advanced,27530,28
advanced,27531,23
advanced,27532,29
advanced,27533,79
advanced,27534,32
advanced,27535,34
advanced,27536,37
advanced,27537,20
advanced,27538,40
advanced,27539,29
advanced,27540,28
advanced,27541,42
advanced,27542,33
advanced,27543,28
advanced,27544,30
advanced,27545,52
advanced,27546,25
advanced,27547,41
advanced,27548,53
advanced,27549,43
advanced,27550,36
advanced,27551,32
advanced,27552,49
advanced,27553,28
advanced,27554,36
advanced,27555,15
advanced,27556,24
advanced,27557,45
advanced,27558,35
advanced,27559,55
advanced,27560,35
advanced,27561,24
advanced,27562,65
advanced,27563,62
advanced,27564,25
advanced,27565,24
advanced,27566,59
advanced,27567,21
advanced,27568,37
advanced,27569,42
advanced,27570,26
advanced,27571,51
advanced,27572,30
advanced,27573,43
advanced,27574,55
advanced,27575,36
advanced,27576,30
advanced,27577,36
advanced,27578,42
advanced,27579,31
advanced,27580,53
advanced,27581,38
advanced,27582,30
advanced,27583,55
advanced,27584,26
advanced,27585,44
advanced,27586,41
advanced,27587,63
advanced,27588,38
advanced,27589,28
advanced,27590,26
advanced,27591,19
advanced,27592,17
advanced,27593,31
advanced,27594,34
advanced,27595,46
advanced,27596,12
advanced,27597,35
advanced,27598,34
advanced,27599,23
advanced,27600,30
advanced,27601,29
advanced,27602,55
advanced,27603,32
advanced,27604,31
advanced,27605,74
advanced,27606,41
advanced,27607,20
advanced,27608,27
advanced,27609,26
advanced,27610,19
advanced,27611,20
advanced,27612,26
advanced,27613,61
advanced,27614,22
advanced,27615,28
advanced,27616,42
advanced,27617,43
advanced,27618,53
advanced,27619,29
advanced,27620,41
advanced,27621,23
advanced,27622,37
advanced,27623,79
advanced,27624,37
advanced,27625,34
advanced,27626,16
advanced,27627,28
advanced,27628,21
advanced,27629,26
advanced,27630,39
advanced,27631,48
advanced,27632,7
advanced,27633,22
advanced,27634,24
advanced,27635,15
advanced,27636,21
advanced,27637,23
advanced,27638,31
advanced,27639,65
advanced,27640,34
advanced,27641,29
advanced,27642,52
advanced,27643,24
